,ratio001,ratio002,ratio003,ratio004,ratio005,ratio006,ratio008,ratio011,ratio012,ratio017,ratio018,ratio019,ratio027,ratio029,ratio030,DIO,DPO,DSO,turnover,nace,ratio036,ratio037,ratio039,ratio040,status
1769,0.357180081,-1.040259533,-0.422984314,-0.272059386,0.030243286,-0.224113441,-0.258114181,-0.065459033,0.111705379,1.386503209,1.414808377,0.611861047,-0.296372361,-0.212849039,-0.225183043,-0.320362806,0.173698492,0.233894974,-0.381661792,4941,0,0,1,1,0
1770,-0.34195566,-0.262054902,0.670417526,0.571345147,-0.145474506,-0.205361556,-0.032292965,0.255733232,0.197484209,-0.234379796,-0.218349983,-0.340037534,-0.026829435,0.163098226,0.117042309,0.160963683,-0.171590268,-0.20764222,4.591706191,6820,0,0,1,0,0
1771,-0.248830223,0.105773041,-0.087508749,-0.165524077,-0.200386316,-0.263591092,-0.245472789,-0.065459033,0.12123636,-0.192278939,-0.186740466,0.373886402,-0.179383816,-0.129305202,-0.149132965,-0.121414524,0.270810956,0.500657029,-0.381661792,2910,0,0,1,0,0
1772,-0.343345592,-0.194951155,0.707692589,0.047546542,-0.156456868,-0.257340464,-0.10622595,-0.065459033,0.130767341,-0.581711868,-0.587127677,-0.253501299,0.088018574,-0.003989447,0.002967191,0.067907228,0.173698492,-0.032867081,4.591706191,2370,0,0,1,0,0
1773,-0.015784976,-0.155185972,-0.348434188,-0.289815271,-0.848345675,-0.220494656,-0.127486471,0.148669143,0.359510888,1.091797208,1.119786222,-0.275135358,-0.183664888,-0.171077121,-0.187158004,0.016565736,0.411084514,-0.62158334,-0.381661792,4511,0,0,1,0,0
1774,-0.075552048,0.515851491,-0.311159125,-0.236547616,-0.321192298,-0.194176221,-0.255815746,-0.011926989,0.149829303,-0.129127653,-0.102448422,0.546958871,-0.294231825,-0.171077121,-0.187158004,-0.025149226,0.497406704,0.822611234,4.591706191,4647,0,0,1,0,0
1775,-0.039877129,0.145538224,-0.336009167,-0.822491819,-0.650663159,-0.288593605,-0.23934363,-0.065459033,0.130767341,-0.992195226,-1.208781504,0.287350167,-0.239730476,0.079554389,0.839518052,-0.317153963,-0.473717933,-0.695172873,-0.381661792,9001,0,0,1,0,0
1776,-0.073235494,-0.309276057,-0.311159125,-0.263181444,-0.299227574,-0.053372597,-0.21444392,0.202201188,0.369041869,-0.234379796,-0.2499595,-0.037160713,-0.262782406,0.037782471,0.002967191,-0.025149226,0.001054112,1.319340578,4.591706191,4675,0,0,1,0,0
1777,-0.270142512,-0.132818057,-0.025383645,0.154081852,0.348731785,4.06447545,-0.234076384,0.148669143,0.20701519,0.43923392,0.477059383,0.135911757,-0.282376546,-0.129305202,-0.149132965,-0.240141725,0.324762324,0.611041328,-0.381661792,4531,0,0,1,0,0
1778,-0.122346421,0.160450168,-0.286309084,-0.245425559,0.063190372,-0.260959249,-0.289526122,-0.172523122,-0.021728356,0.670788635,0.656179978,-1.400106409,-0.326669184,-0.254620957,-0.263208082,-0.320362806,0.303181777,0.519054412,4.591706191,5200,1,1,1,1,0
1779,-0.076478669,-0.180039212,-0.311159125,-0.263181444,-0.16743923,-0.270170701,-1.119889311,-0.440183343,-0.155162092,-0.455409296,-0.576591172,-0.469841886,-0.556200545,-0.42170863,-0.453333278,-0.1567118,0.454245609,0.362676656,-0.381661792,3316,1,1,1,1,0
1780,-0.352611804,-0.204892451,0.993468069,1.601186472,1.666615226,-0.094495151,-0.167134471,0.523393453,0.245139114,0.586586921,0.592960944,-0.231867241,-0.2174195,0.079554389,0.040992231,-0.211262135,-0.408976291,-0.032867081,4.591706191,4642,0,0,1,0,0
1781,-0.326203098,-0.100508846,0.384642045,0.305006874,0.173013992,-0.249773914,-0.018502356,0.202201188,0.20701519,-0.476459725,-0.502835633,-0.340037534,0.075833983,0.288413981,0.269142465,-0.047611129,0.022634659,0.022325068,-0.381661792,2450,0,0,1,0,0
1782,-0.321106682,-0.212348423,0.322516941,-0.121134364,0.041225648,-0.263591092,3.449548399,0.309265276,0.254670096,-0.013350295,-0.049765894,-0.383305651,-0.822614995,0.204870144,0.155067348,-0.240141725,0.281601229,0.509855721,4.591706191,2222,0,0,1,0,0
1783,-0.240490632,0.036183971,-0.112358791,-0.050110825,-0.837363313,-0.077059188,-0.233118702,-0.011926989,0.149829303,4.328932123,-1.272000538,0.157545815,-0.280071353,-0.212849039,-0.225183043,-0.134249897,-0.452137386,-0.759563714,-0.381661792,4511,0,0,1,0,0
1784,0.71624582,3.977708912,-0.447834355,-0.884637416,-0.727539693,-0.290567488,-0.24901621,0.095137099,0.369041869,0.628687778,0.656179978,0.525324813,-0.288880484,-0.129305202,-0.149132965,-0.320362806,-0.419766564,-0.667576798,4.591706191,7911,0,0,1,0,0
1785,-0.343808902,-0.309276057,0.72011761,0.154081852,0.085155096,-0.250431875,-1.119889311,0.630457541,0.302325001,-0.550136225,-0.502835633,-0.40493971,3.856037681,0.539045491,0.459267661,-0.031566913,-0.150009721,0.022325068,-0.381661792,2932,0,0,0,0,0
1786,-0.332689447,-0.199921803,0.496467233,0.651246629,0.711149731,-0.121471546,-0.047711631,0.416329364,0.235608133,-0.287005867,-0.271032511,-0.340037534,-0.127352316,0.121326308,0.117042309,-0.118205681,-0.117638899,0.454663572,4.591706191,8121,0,0,1,0,0
1787,-0.284505142,-0.140274029,0.03674146,0.242861276,0.436590681,-0.193847241,-0.117143515,0.095137099,0.187953228,-0.002825081,0.03452615,-0.296769417,-0.064782791,0.037782471,0.002967191,-0.224097509,0.357133146,0.638637403,-0.381661792,4322,0,0,1,0,0
1788,-0.343345592,-0.301820085,0.707692589,0.00315683,0.151049268,-0.26161721,0.171310048,0.36279732,0.245139114,-0.17122851,-0.15513095,-0.383305651,0.126465901,0.163098226,0.155067348,-0.230515195,0.270810956,0.32588189,4.591706191,2013,0,0,1,0,0
1789,4.180308207,0.152994196,-0.485109418,-0.396350581,-0.123509782,-0.29254137,-0.257156499,-0.118991078,0.140298322,2.596902855,4.38273126,1.412321218,-0.269615656,-0.254620957,-0.263208082,-0.320362806,0.292391503,0.059119835,-0.381661792,4631,0,0,1,0,0
1790,-0.343808902,-0.271996198,0.72011761,-0.689322682,-0.584768987,-0.286619722,-0.256869195,-0.118991078,0.111705379,-0.17122851,-0.302642027,1.152712514,-0.182676948,-0.087533284,-0.111107926,-0.278647844,0.648470537,-0.327225211,4.591706191,4631,0,0,1,0,0
1791,-0.146438574,-0.127847409,-0.261459042,-0.263181444,-0.925222209,-0.242536345,-0.207165543,0.148669143,0.283263039,1.123372851,1.088176705,-0.08042883,-0.25866599,-0.171077121,-0.187158004,0.026192266,0.335552598,-0.67677549,-0.381661792,4511,0,0,1,0,0
1792,-0.299331082,-0.165127268,0.123716606,-0.378594696,-0.16743923,-0.279053172,-0.100384095,0.309265276,0.254670096,-1.297426442,-1.272000538,-0.296769417,-0.145876188,-0.171077121,-0.187158004,-0.307527433,-0.311863827,-0.410013435,4.591706191,4730,0,0,1,0,0
1793,-0.150145059,0.351820111,-0.261459042,-0.46737412,-0.628698435,-0.283987879,-0.244993949,0.041605055,0.168891266,0.312931349,0.150427711,0.460422637,-0.272497148,-0.087533284,-0.073082887,-0.14708527,0.033424933,-0.428410818,-0.381661792,4711,0,0,1,0,0
1794,-0.350758562,-0.177553888,0.918917944,1.494651163,0.579361387,-0.248786973,0.047386107,0.255733232,0.197484209,-0.960619584,-0.93483236,-0.361671593,0.022649887,0.747905082,0.687417896,-0.320362806,0.119747123,1.208956279,4.591706191,1102,0,0,0,0,0
1795,-0.298867771,-0.080626254,0.123716606,-0.041232882,-0.024668524,-0.250760855,-0.275448209,-0.172523122,0.064050474,-0.255430224,-0.260496005,-3.510725172,-0.287151589,-0.087533284,-0.111107926,-0.127832211,0.249230408,0.721425627,-0.381661792,2399,1,1,1,1,0
1796,-0.022734636,0.046125267,-0.336009167,-0.236547616,-1.067992915,-0.515998038,-0.239056326,-0.011926989,0.20701519,1.628583138,1.646611499,0.265716109,-0.29349087,-0.212849039,-0.225183043,0.045445325,0.195279039,-0.777961097,4.591706191,4511,0,0,1,0,0
1797,-0.358171532,-0.259569578,1.241968487,-0.46737412,-0.343157022,-0.280369094,-0.161962993,0.148669143,0.168891266,-1.002720441,-1.019124405,-0.210233182,-0.123647542,2.54409757,-2.924960821,-0.233724038,-0.214751363,0.289087124,-0.381661792,3511,0,0,1,0,0
1798,-0.203889092,0.100802393,-0.186908916,-0.085622595,-0.354139384,-0.256353523,-0.253996152,0.041605055,0.149829303,0.007700133,0.03452615,0.828201634,-0.298595226,-0.129305202,-0.149132965,-0.041193443,0.141327671,-0.032867081,4.591706191,4531,0,0,1,0,0
1799,-0.280335346,-0.016007832,0.024316439,-0.156646134,-0.38708647,-0.249444934,-0.22612763,0.202201188,0.29279402,-0.129127653,-0.091911916,-0.318403475,-0.225734661,-0.129305202,-0.149132965,0.013356893,0.378713693,0.537451796,-0.381661792,2550,0,0,0,0,0
1800,-1.368040446,-1.040259533,-0.559659543,-0.431862351,-0.266280488,-0.301423842,3.449548399,-0.600779476,0.921838772,0.965494636,0.930129122,-0.513110003,-0.505815612,-0.42170863,-0.415308239,-0.272230157,0.022634659,-0.032867081,4.591706191,2932,1,1,0,1,0
1801,0.030082776,-1.040259533,-0.360859209,-0.183279962,-0.321192298,-0.146803039,-0.220764616,0.095137099,0.283263039,0.891818136,0.930129122,0.006107405,-0.270685925,-0.171077121,-0.187158004,-0.143876427,0.022634659,-0.308827827,-0.381661792,4672,0,0,1,0,0
1802,0.004137381,0.692309491,-0.348434188,-0.245425559,-0.44199828,-0.244181247,-0.243653195,0.041605055,0.226077152,1.112847637,1.151395738,0.417154519,-0.297524958,-0.212849039,-0.225183043,-0.143876427,-0.171590268,-0.290430444,4.591706191,2442,0,0,1,0,0
1803,-0.336395932,-0.306790733,0.558592338,0.393786298,-0.409051194,-0.152395707,3.449548399,0.309265276,0.235608133,1.733835281,1.435881388,-0.40493971,0.340190225,-0.129305202,-0.111107926,-0.102161465,-0.160799994,-0.62158334,-0.381661792,4511,0,0,1,0,0
1804,-0.154314855,0.008845407,-0.249034021,-0.405228523,-0.562804263,-0.280698075,-0.24748392,0.041605055,0.149829303,1.028645922,0.993348155,0.222447991,-0.264017331,-0.171077121,-0.187158004,-0.211262135,0.076586028,-0.566391191,4.591706191,4711,0,0,0,0,0
1805,-0.324813167,-0.309276057,0.372217024,0.047546542,-0.024668524,-0.24681309,-0.028749545,0.309265276,0.235608133,0.954969422,0.951202133,-0.340037534,-0.004683116,-0.003989447,-0.035057848,-0.208053292,-0.506088754,-0.08805923,-0.381661792,1721,0,0,1,0,0
1806,0.136644221,0.689824167,-0.385709251,-0.440740293,-0.189403954,-0.286619722,-0.257443804,-0.011926989,0.311855982,0.428708706,0.41384035,0.330618285,-0.235037761,-0.045761366,-0.073082887,-0.31394512,-0.355024922,0.27068974,4.591706191,5829,0,0,0,0,0
1807,-0.159874582,0.426379829,-0.249034021,-0.458496178,-0.562804263,-0.282342977,-0.244802412,0.095137099,0.254670096,-0.465934511,-0.450153105,0.027741463,-0.260477213,0.037782471,0.002967191,-0.086117248,0.281601229,0.086715909,-0.381661792,1512,0,0,0,0,0
1808,0.001820828,0.408982562,-0.348434188,-0.289815271,-0.738522055,-0.264907014,-0.262136441,-0.011926989,0.140298322,-0.076501581,-0.197276972,0.784933517,-0.292914572,-0.087533284,-0.111107926,0.170590212,0.238440134,-0.042065772,4.591706191,2895,0,0,0,0,0
1809,-0.122809732,0.272289745,-0.286309084,-0.218791732,-0.881292761,-0.217862812,-0.245760094,0.041605055,0.168891266,4.328932123,2.257728821,0.482056695,-0.287151589,-0.212849039,-0.225183043,-0.108579151,-0.344234648,-0.639980723,-0.381661792,4511,0,0,1,0,0
1810,-0.178407007,-0.199921803,-0.224183979,-0.280937329,-0.134492144,-0.253721679,-0.1646445,0.041605055,0.178422247,0.839192064,0.79315455,-0.231867241,-0.137890341,-0.129305202,-0.149132965,-0.256185941,-0.603201218,0.261491049,4.591706191,4649,0,0,1,0,0
1811,-0.375777336,-0.309276057,4.616107164,1.55679676,-1.133887087,-0.247142071,-1.119889311,0.309265276,0.187953228,-0.434358868,-0.397470577,-0.40493971,-0.822614995,0.371957818,0.307167504,-0.291483217,-0.128429173,-0.078860539,-0.381661792,8610,0,0,0,0,0
1812,0.287220176,3.977708912,-0.410559293,-0.316449099,-0.782451503,-0.246155129,-0.243557427,0.041605055,0.245139114,1.375977994,0.930129122,0.417154519,-0.293408541,-0.212849039,-0.187158004,-0.050819972,-0.052897257,-0.704371564,4.591706191,4511,0,0,1,0,0
1813,-0.135782429,0.40152659,-0.273884063,-0.414106466,-0.321192298,-0.282013996,-0.255336905,0.095137099,0.168891266,-0.17122851,-0.144594444,0.871469751,-0.296784003,-0.003989447,-0.035057848,-0.208053292,0.195279039,0.601842636,-0.381661792,2059,0,0,1,0,0
1814,-0.338249175,-0.301820085,0.5958674,-0.085622595,-0.771469141,-0.261288229,3.449548399,0.576925497,0.283263039,0.355032206,0.203110239,-0.426573769,3.856037681,0.163098226,0.193092387,0.026192266,-0.495298481,-0.612384649,4.591706191,4771,0,0,1,0,0
1815,-0.223348139,-0.040861071,-0.149633854,-0.422984408,-0.474945366,-0.283987879,-0.128731457,0.095137099,0.235608133,-0.550136225,-0.502835633,-0.275135358,-0.185805425,-0.003989447,-0.035057848,0.019774579,0.044215207,-0.032867081,-0.381661792,4211,0,0,1,0,0
1816,-0.352148494,-0.219804395,0.981043048,0.376030413,0.831955713,-0.245168188,-0.185617717,0.041605055,0.130767341,-0.360682368,-0.386934072,-0.08042883,-0.233061881,-0.045761366,-0.073082887,-0.320362806,-0.150009721,0.942194224,4.591706191,6810,0,0,1,0,0
1817,-0.372997472,-0.26702555,-1.05666038,-0.405228523,-0.321192298,-0.280040114,-0.255336905,-0.065459033,0.111705379,-1.107972584,-1.113952954,0.784933517,-0.236355014,0.455501654,0.535317739,-0.169547173,-0.257912458,-0.639980723,-0.381661792,3520,0,0,1,0,0
1818,-0.137172361,0.125655633,-0.273884063,0.287250989,0.447573043,-0.207006458,-0.253421543,0.095137099,0.226077152,-0.571186654,-0.534445149,0.352252343,-0.280318338,0.163098226,0.117042309,-0.134249897,0.540567799,1.871262071,4.591706191,2920,0,0,0,0,0
1819,0.114405311,-0.140274029,-0.385709251,-0.476252063,-0.595751349,-0.28464584,-0.379643919,-0.226055166,-0.155162092,-1.297426442,4.38273126,-0.621280297,-0.237754596,-0.254620957,-0.263208082,-0.272230157,-0.408976291,-0.777961097,-0.381661792,4711,1,1,1,1,0
1820,-0.382263685,-0.309276057,4.616107164,4.73829622,1.875280105,-0.253392699,-1.119889311,0.469861409,0.178422247,-0.729064869,-0.755711766,-0.40493971,-0.822614995,-3.076731758,2.702744969,-0.070073032,-0.128429173,-0.566391191,4.591706191,2120,0,0,1,0,0
1821,0.140350706,-0.309276057,-0.385709251,-0.307571156,-0.958169295,-0.006986357,0.029764774,-0.011926989,0.302325001,-0.739590083,-0.450153105,-0.340037534,-0.024359585,-0.087533284,-0.149132965,5.00785725,0.885856559,-0.26283437,-0.381661792,4321,0,0,1,0,0
1822,-0.047290099,0.197730027,-0.336009167,-0.209913789,-0.936204571,-0.167199826,-0.145778181,0.148669143,0.388103831,1.112847637,1.130322727,-0.253501299,-0.204082312,-0.171077121,-0.187158004,0.055071855,0.249230408,-0.667576798,4.591706191,4511,0,0,1,0,0
1823,-0.15060837,-0.309276057,-0.261459042,-0.174402019,-0.134492144,-0.153053668,3.449548399,-3.467955763,0.921838772,-0.023875509,-0.176203961,-0.426573769,3.856037681,0.622589327,0.687417896,-0.131041054,-0.193170816,-0.437609509,-0.381661792,6202,0,0,1,0,0
1824,-0.304427499,-0.033405099,0.160991669,0.207349506,0.194978716,-0.192531319,-0.008542472,0.630457541,0.37857285,-0.297531082,-0.292105522,-0.340037534,-0.069393177,0.497273573,0.459267661,-0.082908405,-0.009736162,-0.078860539,4.591706191,2670,0,0,1,0,0
1825,-0.366974434,-0.25459893,-1.05666038,1.565674703,1.128479488,-0.244510227,-0.036027921,0.255733232,0.187953228,-0.581711868,-0.55551816,-0.340037534,-0.036050207,0.246642063,0.231117426,0.006939206,-0.106848626,0.27068974,-0.381661792,2221,0,0,0,0,0
1826,-0.340102417,-0.309276057,0.633142463,0.722270169,1.260267832,4.06447545,-0.132945254,0.576925497,0.29279402,1.575957066,1.604465477,-0.361671593,-0.199307269,-0.171077121,-0.187158004,-0.320362806,-0.700313682,-0.327225211,4.591706191,3510,0,0,0,0,0
1827,-0.36373126,-0.271996198,4.616107164,0.713392227,0.590343749,-0.248786973,-1.119889311,0.683989585,0.273732058,-0.486984939,-0.450153105,-0.40493971,0.393456649,0.622589327,0.535317739,-0.079699562,0.119747123,-0.134052688,-0.381661792,2894,0,0,1,0,0
1828,-0.302574256,-0.006066536,0.148566648,0.935340788,1.52384452,-0.249773914,-0.17278479,0.469861409,0.340448925,-0.718539654,-1.019124405,-0.210233182,-0.164070748,2.54409757,-2.924960821,-0.320362806,0.281601229,0.850207308,4.591706191,5911,0,0,1,0,0
1829,-0.344272213,-0.309276057,0.73254263,0.740026054,1.282232556,0.072297927,3.449548399,1.75463047,0.626378358,4.328932123,-1.272000538,-0.40493971,-0.822614995,0.079554389,0.040992231,-0.320362806,-0.603201218,-0.437609509,-0.381661792,4639,0,0,1,0,0
1830,0.17278245,-0.110450142,-0.398134272,-0.334204983,-0.518874815,-0.259972308,-0.021950008,0.095137099,0.454820699,-0.065976367,0.329548306,-0.361671593,-0.033086387,-0.087533284,-0.149132965,0.032609952,0.303181777,-0.170847454,4.591706191,3320,0,0,0,0,0
1831,-0.175163833,0.095831745,-0.236609,-0.529519718,-0.639680797,-0.288264625,-0.216742355,0.36279732,0.473882661,-0.034400724,-0.028692883,-0.015526654,-0.261465153,0.163098226,0.117042309,-0.114996838,0.65926081,-0.244436987,-0.381661792,2562,0,0,1,0,0
1832,-0.183040114,0.006360084,-0.224183979,-0.174402019,-0.518874815,-0.249773914,-0.258880325,-0.065459033,0.073581455,-0.518560582,-0.55551816,-3.510725172,-0.303452597,-0.129305202,-0.149132965,0.27648204,0.885856559,0.555849179,4.591706191,4120,0,1,1,1,0
1833,-0.229371177,-0.073170282,-0.137208833,-0.209913789,-0.27726285,-0.23102203,-0.165793717,0.36279732,0.359510888,1.491755352,1.509636927,-0.231867241,-0.184241187,-0.045761366,-0.073082887,-0.208053292,-0.355024922,-0.180046146,-0.381661792,3832,0,0,1,0,0
1834,0.081510256,0.664970927,-0.37328423,-0.369716753,-0.870310399,-0.275434388,-0.27085134,-0.065459033,0.111705379,-0.686964011,-0.724102249,1.736832098,-0.311191459,-0.212849039,-0.187158004,-0.320362806,2.29938242,0.335080581,4.591706191,1051,1,1,0,1,0
1835,-0.050533274,0.235009886,-0.323584146,-0.485130005,-0.233333402,-0.288593605,-0.258497253,-0.118991078,0.111705379,-0.287005867,-0.260496005,1.520491512,-0.295384421,-0.212849039,-0.225183043,-0.320362806,1.392999425,1.126168055,-0.381661792,8800,0,0,1,0,0
1836,-0.203889092,0.038669295,-0.186908916,0.47368778,0.722132093,-0.160291237,-0.103927515,0.255733232,0.330917944,0.155053134,0.182037228,-0.318403475,-0.15756681,-0.045761366,-0.073082887,-0.246559411,0.173698492,0.252292357,4.591706191,2562,0,0,0,0,0
1837,0.155176646,-1.040259533,-0.398134272,-0.272059386,-0.595751349,-0.255366581,-0.266541775,0.095137099,0.235608133,0.207679205,0.234719756,1.06617628,-0.306004775,-0.129305202,-0.149132965,0.029401109,0.281601229,-0.069661847,-0.381661792,4649,0,0,0,0,0
1838,-0.267825959,-0.02097848,-0.025383645,-0.565031487,-0.529857177,-0.283987879,-0.165697949,0.416329364,0.302325001,-0.276480653,-0.271032511,-0.231867241,-0.16884579,0.413729736,0.383217583,-0.230515195,0.173698492,-0.281231753,4.591706191,1073,0,0,1,0,0
1839,-0.364657881,-0.274481522,-1.05666038,1.352604084,1.479915072,-0.068176717,-1.119889311,0.791053674,0.283263039,-0.423833653,-0.418543588,-0.40493971,3.856037681,0.622589327,0.573342778,-0.114996838,0.292391503,-0.023668389,-0.381661792,2599,0,0,0,0,0
1840,-0.229371177,0.105773041,-0.137208833,-0.138890249,-0.365121746,-0.260630268,-0.174604384,0.148669143,0.264201077,0.060326205,0.023989645,-0.253501299,-0.098537403,0.079554389,0.040992231,-0.066864189,0.055005481,0.013126377,4.591706191,2814,0,0,0,0,0
1841,-0.32759303,-0.309276057,0.409492087,-0.263181444,-0.694592607,-0.273131525,3.449548399,0.416329364,0.264201077,-1.297426442,4.38273126,-0.40493971,-0.822614995,-0.129305202,-0.149132965,-0.214470979,-0.333444374,-0.79635848,-0.381661792,6810,0,0,0,0,0
1842,-0.339175796,-0.244657634,0.608292421,0.242861276,0.293819975,-0.250431875,-0.13313679,0.148669143,0.168891266,-0.276480653,-0.2499595,-0.275135358,-0.120107424,0.079554389,0.040992231,-0.16633833,0.260020682,0.316683198,4.591706191,1813,0,0,1,0,0
1843,0.017110079,-0.073170282,-0.360859209,-0.272059386,-0.958169295,-0.209967282,-0.241929369,0.041605055,0.254670096,1.43912928,1.088176705,0.352252343,-0.29447881,-0.212849039,-0.187158004,0.013356893,0.324762324,-0.741166331,-0.381661792,4511,0,0,1,0,0
1844,-0.246050359,-0.309276057,-0.09993377,0.162959794,0.074172734,-0.007315337,-0.17939279,0.36279732,0.321386963,-0.350157153,-0.408007083,-0.210233182,-0.23413215,0.163098226,0.155067348,0.006939206,0.152117944,0.252292357,4.591706191,4120,0,0,1,0,0
1845,-0.317400197,-0.247142958,0.285241878,-0.041232882,0.085155096,-0.262604151,-1.119889311,0.683989585,0.37857285,2.207469925,2.226119304,-0.40493971,3.856037681,-0.045761366,-0.073082887,-0.288274374,-0.387395743,-0.768762405,-0.381661792,4639,0,0,0,0,0
1846,-0.290064869,-0.053287691,0.074016523,0.056424485,0.194978716,-0.25405066,-0.231011804,-0.065459033,0.130767341,-0.139652867,-0.144594444,0.114277698,-0.138548968,-0.045761366,-0.073082887,-0.211262135,0.065795754,0.15110675,4.591706191,2572,0,0,1,0,0
1847,-0.325739788,-0.204892451,0.384642045,0.571345147,0.414625957,-0.171476572,0.323389815,0.469861409,0.29279402,0.302406134,0.266329272,-0.383305651,0.277456043,0.079554389,0.040992231,-0.134249897,-0.052897257,-0.290430444,-0.381661792,1723,0,0,0,0,0
1848,-0.325276477,-0.137788705,0.384642045,0.07418037,-0.266280488,-0.265564975,-0.170869428,0.683989585,0.388103831,-0.17122851,-0.302642027,-0.231867241,-0.214373352,0.371957818,0.421242622,-0.070073032,0.130537397,-0.272033061,4.591706191,2434,0,0,1,0,0
1849,-0.329909584,-0.204892451,0.44676715,-0.094500537,-0.134492144,-0.266551916,-0.087551167,0.148669143,0.187953228,-0.24490501,-0.197276972,-0.318403475,-0.050539992,0.079554389,0.040992231,-0.137458741,0.162908218,0.427067497,-0.381661792,1039,0,0,1,0,0
1850,0.531848189,-0.299334761,-0.435409334,-0.174402019,-0.156456868,-0.515998038,3.449548399,0.041605055,0.569192472,0.239254848,0.266329272,-0.40493971,-0.822614995,-0.129305202,-0.149132965,-0.143876427,0.432665062,0.427067497,4.591706191,4662,0,0,0,0,0
1851,-0.311377158,-0.001095888,0.223116773,1.104021695,1.095532402,-0.12410339,-0.194428384,0.309265276,0.254670096,-0.813266583,-0.913759349,-0.166965065,-0.24639907,0.413729736,0.573342778,0.116039877,-0.160799994,0.408670114,-0.381661792,2849,0,0,1,0,0
1852,-0.333616069,-0.309276057,0.496467233,-0.360838811,-0.33217466,-0.278395212,-0.104023283,-3.467955763,0.454820699,4.328932123,-1.272000538,-0.296769417,-0.14925165,0.037782471,0.002967191,-0.28506553,-0.387395743,-0.777961097,4.591706191,4711,0,0,1,0,0
1853,-0.347978698,-0.207377775,0.831942798,0.251739219,0.074172734,-0.252734738,-1.119889311,0.255733232,0.197484209,-0.497510154,-0.481762622,-0.40493971,0.47290348,0.246642063,0.193092387,-0.015522697,0.044215207,0.086715909,-0.381661792,1102,0,0,1,0,0
1854,-0.13624574,0.078434478,-0.273884063,-0.085622595,-0.463963004,0.002225095,-0.251506181,0.041605055,0.178422247,0.344506992,0.361157822,0.482056695,-0.302135344,-0.171077121,-0.187158004,0.026192266,0.583728894,0.013126377,4.591706191,4511,0,0,1,0,0
1855,-0.272922376,-0.073170282,-0.012958624,-0.201035847,-0.529857177,-0.26918376,-0.238673253,0.041605055,0.159360285,-0.276480653,-0.239422994,0.265716109,-0.284764068,-0.045761366,-0.073082887,0.042236482,0.594519168,0.141908059,-0.381661792,4661,0,0,1,0,0
1856,-0.267825959,-0.296849437,-0.025383645,-0.041232882,-0.310209936,-0.106338447,3.449548399,0.148669143,0.226077152,1.660158781,1.699294027,-0.40493971,3.856037681,-0.171077121,-0.187158004,-0.163129487,0.076586028,-0.704371564,4.591706191,4771,0,0,0,0,0
1857,-0.254853261,-0.110450142,-0.075083728,-0.041232882,-0.200386316,4.06447545,0.122181005,-0.011926989,0.149829303,-0.065976367,-0.018156377,-0.383305651,0.115516234,-0.171077121,-0.187158004,0.00052152,0.497406704,0.68463086,-0.381661792,4674,0,0,1,0,0
1858,-0.324349856,-0.083111578,0.359792003,0.251739219,-0.11252742,-0.268525799,-0.257156499,0.041605055,0.140298322,-0.823791797,-0.84000381,0.24408205,-0.243599907,0.371957818,0.345192544,0.11924872,-0.031316709,-0.097257922,4.591706191,6820,0,0,0,0,0
1859,-1.368040446,0.016301379,-0.460259376,-0.414106466,-0.156456868,-0.293528311,-0.269127514,-0.065459033,-0.002666394,-1.297426442,4.38273126,3.48919085,-0.318271695,-0.254620957,-0.263208082,-0.317153963,-0.160799994,-0.235238295,-0.381661792,5229,1,1,1,1,0
1860,-0.068139077,-0.018493156,-0.323584146,-0.325327041,-0.903257485,-0.26918376,-0.251218876,-0.011926989,0.140298322,0.807616421,0.79315455,0.720031341,-0.292173617,-0.171077121,-0.187158004,0.029401109,0.087376302,-0.67677549,4.591706191,4777,0,0,1,0,0
1861,-0.130686013,0.289687013,-0.273884063,-0.351960868,-0.782451503,-0.275105407,-0.254187688,0.041605055,0.149829303,0.449759135,0.487595889,1.022908162,-0.303946567,-0.171077121,-0.187158004,0.013356893,0.270810956,-0.547993808,-0.381661792,4511,0,0,1,0,0
1862,-0.291454801,-0.16015662,0.086441543,-0.280937329,-0.650663159,-0.268854779,-0.116185834,0.041605055,0.168891266,0.281355706,0.023989645,-0.296769417,-0.127516973,-0.171077121,-0.149132965,-0.00910501,0.400294241,-0.62158334,4.591706191,4520,0,0,0,0,0
1863,4.180308207,3.977708912,-0.547234523,-0.396350581,-0.123509782,-0.364588084,-0.32266189,-3.467955763,-3.405226646,4.328932123,-1.272000538,-0.880889001,-0.365775137,-0.338164794,-0.339258161,-0.320362806,-0.408976291,-0.759563714,-0.381661792,7910,1,1,1,1,0
1864,-0.277555482,-0.145244677,0.011891418,-0.520641775,-0.27726285,-0.28497482,-0.276214354,-0.118991078,0.083112436,0.249780063,0.192573733,3.48919085,-0.297113316,-0.212849039,-0.225183043,-0.320362806,-0.031316709,0.105113292,4.591706191,4941,1,1,1,1,0
1865,-0.342418971,-0.217319071,0.682842547,-0.698200624,-0.947186933,-0.286948703,-0.010745139,0.309265276,0.226077152,-0.813266583,-0.892686338,-0.340037534,-0.043459756,0.539045491,0.649392857,0.099995661,-0.117638899,-0.08805923,-0.381661792,110,0,0,1,0,0
